budget,method,metric,n,mean,median,std,min,max
192,ilp,redundancy_total,24,14.948703203350306,15.282502919435501,3.814571711479511,4.805693805217743,20.808633148670197
192,ilp,redundancy_per_pair,24,0.39109045267718817,0.398455703465475,0.05195966539940207,0.3056141714255015,0.4624140699704488
192,ilp,n_selected,24,9.208333333333334,10.0,1.1787674722451364,6.0,11.0
192,ilp,tokens_used,24,185.95833333333334,187.5,6.669066597010582,162.0,192.0
192,ilp,budget_utilization,24,0.968532986111111,0.9765625,0.03473472185943012,0.84375,1.0
192,ilp,unique_coverage,24,0.40406154786475995,0.3888888888888889,0.05709379817428106,0.3,0.5
192,ilp,optimality_gap,24,0.0,0.0,0.0,0.0,0.0
256,top_k,score,24,2.6858282121519252,2.7525503408163785,0.27157734494750424,2.1095783069729803,3.062047281861305
256,top_k,relevance_sum,24,4.458360038076838,4.391125589609146,0.8374082775004633,2.6078290939331055,5.874532252550125
256,top_k,redundancy_total,24,17.725318259249132,17.45483436062932,6.297937498661689,4.860701829195023,30.485150314867496
256,top_k,redundancy_per_pair,24,0.4679319682011796,0.4697309899661276,0.08286975976597062,0.31781231178478764,0.6497560005102839
256,top_k,n_selected,24,9.166666666666666,9.5,1.857222485950146,5.0,13.0
256,top_k,tokens_used,24,246.20833333333334,250.5,11.037403470124612,216.0,256.0
256,top_k,budget_utilization,24,0.9617513020833334,0.978515625,0.04311485730517427,0.84375,1.0
256,top_k,unique_coverage,24,0.3993284119203237,0.41428571428571426,0.07290774805607556,0.2631578947368421,0.5
256,top_k,optimality_gap,24,0.04954733168482379,0.026803073820001525,0.057894809457220524,0.0,0.1975831623930703
256,mmr,score,24,2.342078698426485,2.2867420215159653,0.34836459740991377,1.5812579677440226,2.8183589860796925
256,mmr,relevance_sum,24,3.2607319347249963,3.0851239152252674,0.8154573610682015,1.869522213935852,5.19278684258461
256,mmr,redundancy_total,24,9.186532362985114,8.183772849850357,5.166453900982767,2.1406460478901863,24.986988976597786
256,mmr,redundancy_per_pair,24,0.2931112003975736,0.3034079947641918,0.055185168372803066,0.16969858424826748,0.39297814081822124
256,mmr,n_selected,24,8.166666666666666,8.0,1.9034674690672027,5.0,13.0
256,mmr,tokens_used,24,251.375,252.0,3.3468024973878783,245.0,256.0
256,mmr,budget_utilization,24,0.98193359375,0.984375,0.0130734472554214,0.95703125,1.0
256,mmr,unique_coverage,24,0.43621912215178466,0.4292763157894737,0.08601446032268671,0.25,0.5882352941176471
256,mmr,optimality_gap,24,0.1706684113334803,0.1418602765525914,0.10694051696067133,0.022087276409037418,0.4313478924683862
256,greedy_objective,score,24,2.65134085547179,2.794059960544109,0.31858239042691255,2.0922459453344344,3.062047281861305
256,greedy_objective,relevance_sum,24,3.967629802723726,4.042841777205467,0.8967878210640791,2.518783390522003,5.366275489330292
256,greedy_objective,redundancy_total,24,13.162889472519359,13.128455083817244,5.968436287566527,4.265374451875687,23.156345948576927
256,greedy_objective,redundancy_per_pair,24,0.43669183161544217,0.43683101378736044,0.05776652378043847,0.3037179415424665,0.566934409737587
256,greedy_objective,n_selected,24,8.125,8.0,1.9406968716999795,5.0,11.0
256,greedy_objective,tokens_used,24,247.79166666666666,250.5,8.895427094210024,216.0,256.0
256,greedy_objective,budget_utilization,24,0.9679361979166666,0.978515625,0.03474776208675791,0.84375,1.0
256,greedy_objective,unique_coverage,24,0.39445243009484493,0.3875,0.08018410502196596,0.2631578947368421,0.5555555555555556
256,greedy_objective,optimality_gap,24,0.062381297675599766,0.024720038989874973,0.07626390625612788,-6.3580804507694225e-09,0.22252881088898854
256,greedy_token_aware,score,24,2.793760335235857,2.8377836018800733,0.20017047087038076,2.109578312933445,3.0438382463529705
256,greedy_token_aware,relevance_sum,24,4.748478965523343,4.7579872608184814,0.6095952897840416,2.828787386417389,5.699518591165543
256,greedy_token_aware,redundancy_total,24,19.54718630287486,19.436871759593487,4.521734002915347,7.192090734839439,27.021319940686226
256,greedy_token_aware,redundancy_per_pair,24,0.38410234973799956,0.378436036949808,0.04314168141926244,0.3037179415424665,0.47402304775185056
256,greedy_token_aware,n_selected,24,10.541666666666666,11.0,1.141287094417552,7.0,13.0
256,greedy_token_aware,tokens_used,24,225.0,223.0,19.399686236817246,194.0,256.0
256,greedy_token_aware,budget_utilization,24,0.87890625,0.87109375,0.07578002436256737,0.7578125,1.0
256,greedy_token_aware,unique_coverage,24,0.4495162282749357,0.4444444444444444,0.04870905374700553,0.35294117647058826,0.5294117647058824
256,greedy_token_aware,optimality_gap,24,0.01063012139069231,0.006828934712868262,0.012955302327523474,-6.3580804507694225e-09,0.048297689346046065
256,ilp,score,24,2.8243503333379825,2.883277099952102,0.20587843182775734,2.1095783069729803,3.062047281861305
256,ilp,relevance_sum,24,4.602746482938528,4.653634712100029,0.539657257401003,2.828787386417389,5.366275489330292
256,ilp,redundancy_total,24,17.783961496005457,17.81519079208374,3.5643573811908182,7.192090794444084,23.156346037983894
256,ilp,redundancy_per_pair,24,0.39421323591006896,0.3978890930819843,0.055644368822449115,0.30371794319815104,0.48416643258598113
256,ilp,n_selected,24,10.0,10.0,1.0215078369104984,7.0,12.0
256,ilp,tokens_used,24,243.20833333333334,248.5,14.077361309893107,197.0,256.0
256,ilp,budget_utilization,24,0.9500325520833334,0.970703125,0.05498969261676995,0.76953125,1.0
256,ilp,unique_coverage,24,0.4502724335348174,0.4444444444444444,0.052076671408478194,0.35294117647058826,0.5625
256,ilp,optimality_gap,24,0.0,0.0,0.0,0.0,0.0
