seed,budget,n_docs,method,score,relevance_sum,redundancy_total,redundancy_per_pair,n_selected,tokens_used,budget_utilization,unique_coverage,optimality_gap,gap_is_valid,ilp_proven_global_optimum,ilp_status,solve_status,solve_scope,stop_reason,latency_ms,density_diagnostic
1,128,25,greedy_objective,1.6056523323059082,1.8190884590148926,2.1343612670898438,0.7114537556966146,3,124,0.96875,0.1,0.3104586304844564,True,True,proven_optimal,heuristic_no_guarantee,full_corpus,no_candidate_fits_budget,0.012458011042326689,12.94880913149926
1,128,25,greedy_token_aware,2.3285801306366922,3.045610725879669,7.170305952429771,0.3414431405918939,7,121,0.9453125,0.3,0.0,True,True,proven_optimal,heuristic_no_guarantee,full_corpus,no_candidate_fits_budget,0.04112499300390482,19.244463889559437
1,128,25,ilp,2.3285801306366922,3.045610725879669,7.170305952429771,0.3414431405918939,7,121,0.9453125,0.3,0.0,True,True,proven_optimal,proven_optimal,full_corpus,n/a,859.8223339649849,19.244463889559437
1,192,25,top_k,2.476548954844475,3.341171085834503,8.646221309900284,0.5764147539933523,6,192,1.0,0.25,0.09901910993268016,True,True,proven_optimal,heuristic_no_guarantee,full_corpus,no_candidate_fits_budget,0.03883300814777613,12.898692473148307
1,192,25,mmr,1.8746294870972633,2.2027156203985214,3.280861333012581,0.21872408886750538,6,191,0.9947916666666666,0.3,0.3180004213010182,True,True,proven_optimal,heuristic_no_guarantee,full_corpus,no_candidate_fits_budget,0.027999980375170708,9.81481406857206
1,192,25,greedy_objective,2.5179612308740618,3.3265629410743713,8.086017102003098,0.5390678068002065,6,187,0.9739583333333334,0.25,0.0839531168927025,True,True,proven_optimal,heuristic_no_guarantee,full_corpus,no_candidate_fits_budget,0.022208027075976133,13.465033320182147
1,192,25,greedy_token_aware,2.6277434431016444,4.221331536769867,15.935880936682224,0.3541306874818272,10,184,0.9583333333333334,0.4,0.04401379928184655,True,True,proven_optimal,heuristic_no_guarantee,full_corpus,no_candidate_fits_budget,0.0551670091226697,14.281214364682851
1,192,25,ilp,2.7487252861261364,3.9066757559776306,11.579504698514938,0.41355373923267635,8,187,0.9739583333333334,0.3,0.0,True,True,proven_optimal,proven_optimal,full_corpus,n/a,1506.3044999842532,14.699065701209285
1,256,25,top_k,2.7639366187155243,4.239581897854805,14.756452791392803,0.40990146642757785,9,254,0.9921875,0.4,0.05617355390664966,True,True,proven_optimal,heuristic_no_guarantee,full_corpus,no_candidate_fits_budget,0.04841701593250036,10.88164023116348
1,256,25,mmr,1.935317749530077,2.5247692912817,5.8945154175162315,0.21051840776843683,8,246,0.9609375,0.4,0.33912953675137986,True,True,proven_optimal,heuristic_no_guarantee,full_corpus,no_candidate_fits_budget,0.03524997737258673,7.867145323292996
1,256,25,greedy_objective,2.9019058674573897,4.569586336612701,16.676804691553116,0.46324457476536435,9,252,0.984375,0.4,0.00905994615296662,True,True,proven_optimal,heuristic_no_guarantee,full_corpus,no_candidate_fits_budget,0.030959025025367737,11.515499474037261
1,256,25,greedy_token_aware,2.8639441952109337,4.750746041536331,18.868018463253975,0.41928929918342167,10,241,0.94140625,0.4,0.022023061863190075,True,True,proven_optimal,heuristic_no_guarantee,full_corpus,no_positive_marginal_gain,0.05483301356434822,11.883585872244538
1,256,25,ilp,2.928437352180481,4.559801489114761,16.313641369342804,0.4531567047039668,9,252,0.984375,0.4,0.0,True,True,proven_optimal,proven_optimal,full_corpus,n/a,3795.8033329923637,11.620783143573338
1,384,25,top_k,2.9216646805405615,5.73070964217186,28.09044961631298,0.5107354475693269,11,361,0.9401041666666666,0.5,0.02505712744602547,True,True,proven_optimal,heuristic_no_guarantee,full_corpus,no_positive_marginal_gain,0.05391595186665654,8.093253962716238
1,384,25,mmr,2.7410951113328337,4.34485949575901,16.037643844261765,0.291593524441123,11,380,0.9895833333333334,0.55,0.08531216481282018,True,True,proven_optimal,heuristic_no_guarantee,full_corpus,no_candidate_fits_budget,0.04416698357090354,7.213408187717984
1,384,25,greedy_objective,2.9967547461390494,5.305248022079468,23.084932759404182,0.41972605017098513,11,370,0.9635416666666666,0.5,0.0,True,True,proven_optimal,heuristic_no_guarantee,full_corpus,no_positive_marginal_gain,0.03629102138802409,8.09933715172716
1,384,25,greedy_token_aware,2.9086790576577184,5.4868661761283875,25.781871184706688,0.39063441188949527,12,362,0.9427083333333334,0.5,0.029390355882411023,True,True,proven_optimal,heuristic_no_guarantee,full_corpus,no_positive_marginal_gain,0.0610839924775064,8.035025021153917
1,384,25,ilp,2.9967547461390494,5.305248022079468,23.084932759404182,0.41972605017098513,11,370,0.9635416666666666,0.5,0.0,True,True,proven_optimal,proven_optimal,full_corpus,n/a,12539.975124993362,8.09933715172716
1,512,25,top_k,2.9216646805405615,5.73070964217186,28.09044961631298,0.5107354475693269,11,361,0.705078125,0.5,0.02595994409108896,True,True,proven_optimal,heuristic_no_guarantee,full_corpus,no_positive_marginal_gain,0.054541975259780884,8.093253962716238
