adversarial_applied,analysis_group,arm,beta_hat,beta_hat_n_dropped_nonpositive,beta_hat_n_used,beta_target,budget_level,budget_utilization,corpus_token_mass,embedding_backend,gamma,gap_reference_is_proven_optimal,ilp_model_build_ms,ilp_n_pairs,ilp_objective_consistent,ilp_optimum,ilp_proven_optimal,ilp_solution_status_raw,ilp_solver_ms,ilp_solver_objective,ilp_solver_status_raw,ilp_time_limit_s,instance_id,instance_relevance_mean,instance_similarity_mean,instance_tokens_cv,is_proven_global_optimum,marginal_utility_per_token_mean,method,mmr_lambda,n_docs,n_pairs,n_selected,n_topics,objective_lambda,objective_score,optimality_gap_absolute,optimality_gap_relative,pearson_r_relevance_tokens,protocol_version,redundancy_level,redundancy_per_pair,redundancy_total,relevance_min,relevance_of_selected_mean,relevance_sum,rho_c,rho_target,rl_condition,rl_condition_name,runtime_ms,seed,solve_scope,solve_status,spearman_rho_relevance_tokens,stop_reason,tokens_of_selected_max,tokens_of_selected_mean,tokens_of_selected_median,tokens_of_selected_min,tokens_of_selected_std,tokens_used,unique_coverage,w_max,w_sat,w_sat_pre_intervention,w_sat_proven,w_sat_status
False,ABC,synthetic_factorial,-0.3779317153013123,,,0.0,loose,0.6106094808126411,2318,,0.15,True,,,,4.00460417692493,,,,,,,S00-A-low,0.2937845155709141,0.10081980578974037,0.47657023864336684,False,0.004699871676748914,top_k,0.5,25,171,19,5,0.1,3.9893151765727812,0.015289000352149085,0.003817855567410724,-0.5180005371511215,0.1-pilot,low,0.17612565510463116,22.981275434352938,,0.33091803789516183,6.287442720008075,0.0,1.5,A,independent,0.10595901403576136,0,full_corpus,heuristic_no_guarantee,-0.47421107200100693,no_positive_marginal_gain,184.0,85.42105263157895,74.0,35.0,35.28977785496292,1623,,2658,1772,,True,proven_optimal
False,ABC,synthetic_factorial,-0.3779317153013123,,,0.0,loose,0.6866064710308503,2318,,0.15,True,,,,4.00460417692493,,,,,,,S00-A-low,0.2937845155709141,0.10081980578974037,0.47657023864336684,False,0.004494591792317633,mmr,0.5,25,190,20,5,0.1,3.9898813383206266,0.014722838604303679,0.0036764778624411025,-0.5180005371511215,0.1-pilot,low,0.16673553711472158,24.281296880049762,,0.32090055131628015,6.418011026325603,0.0,1.5,A,independent,0.09391602361574769,0,full_corpus,heuristic_no_guarantee,-0.47421107200100693,no_positive_marginal_gain,216.0,91.25,74.0,35.0,45.59533101674245,1825,,2658,1772,,True,proven_optimal
False,ABC,synthetic_factorial,-0.3779317153013123,,,0.0,loose,0.6666666666666666,2318,,0.15,True,,,,4.00460417692493,,,,,,,S00-A-low,0.2937845155709141,0.10081980578974037,0.47657023864336684,False,0.00455298477927611,greedy_objective,0.5,25,171,19,5,0.1,4.004604176924932,-1.7763568394002505e-15,-4.4357863122549246e-16,-0.5180005371511215,0.1-pilot,low,0.17304242022423022,22.339952222750227,,0.3283473367999976,6.238599399199955,0.0,1.5,A,independent,0.07145898416638374,0,full_corpus,heuristic_no_guarantee,-0.47421107200100693,no_positive_marginal_gain,216.0,93.26315789473684,74.0,35.0,45.922449249024595,1772,,2658,1772,,True,proven_optimal
False,ABC,synthetic_factorial,-0.3779317153013123,,,0.0,loose,0.6106094808126411,2318,,0.15,True,,,,4.00460417692493,,,,,,,S00-A-low,0.2937845155709141,0.10081980578974037,0.47657023864336684,False,0.004699871676748915,greedy_token_aware,0.5,25,171,19,5,0.1,3.989315176572782,0.015289000352148197,0.003817855567410502,-0.5180005371511215,0.1-pilot,low,0.17612565510463116,22.981275434352938,,0.3309180378951619,6.287442720008076,0.0,1.5,A,independent,0.10699999984353781,0,full_corpus,heuristic_no_guarantee,-0.47421107200100693,no_positive_marginal_gain,184.0,85.42105263157895,74.0,35.0,35.28977785496292,1623,,2658,1772,,True,proven_optimal
False,ABC,synthetic_factorial,-0.3779317153013123,,,0.0,loose,0.6666666666666666,2318,,0.15,True,1.7372909933328629,231,True,4.00460417692493,True,1,55.906582972966135,4.0046041769249285,Optimal,600.0,S00-A-low,0.2937845155709141,0.10081980578974037,0.47657023864336684,True,0.00455298477927611,ilp,0.5,25,171,19,5,0.1,4.00460417692493,0.0,0.0,-0.5180005371511215,0.1-pilot,low,0.17304242022423022,22.339952222750227,,0.32834733679999756,6.238599399199954,0.0,1.5,A,independent,57.96258302871138,0,full_corpus,proven_optimal,-0.47421107200100693,n/a,216.0,93.26315789473684,74.0,35.0,45.922449249024595,1772,,2658,1772,,True,proven_optimal
False,ABC,synthetic_factorial,-0.3779317153013123,,,0.0,tight,0.8625954198473282,2318,,0.7,True,,,,1.6633491171799784,,,,,,,S00-A-high,0.2937845155709141,0.18340076017052379,0.47657023864336684,False,0.008371217710712446,top_k,0.5,25,6,4,5,0.1,1.6156409175173674,0.04770819966261097,0.02868201219446635,-0.5180005371511215,0.1-pilot,high,0.46824297314604774,0.896324655369598,,0.4263183457635818,1.7052733830543272,0.0,0.25,A,independent,0.06874999962747097,0,full_corpus,heuristic_no_guarantee,-0.47421107200100693,no_candidate_fits_budget,74.0,56.5,58.5,35.0,17.86057109949175,226,,262,1049,,True,proven_optimal
False,ABC,synthetic_factorial,-0.3779317153013123,,,0.0,tight,1.0,2318,,0.7,True,,,,1.6633491171799784,,,,,,,S00-A-high,0.2937845155709141,0.18340076017052379,0.47657023864336684,False,0.007685066508914672,mmr,0.5,25,6,4,5,0.1,1.5219991679064713,0.14134994927350708,0.08497912303170008,-0.5180005371511215,0.1-pilot,high,0.4738034805780906,0.854746620212046,,0.40186845748191896,1.6074738299276758,0.0,0.25,A,independent,0.026416964828968048,0,full_corpus,heuristic_no_guarantee,-0.47421107200100693,no_candidate_fits_budget,115.0,65.5,56.0,35.0,34.92372641438291,262,,262,1049,,True,proven_optimal
False,ABC,synthetic_factorial,-0.3779317153013123,,,0.0,tight,0.8625954198473282,2318,,0.7,True,,,,1.6633491171799784,,,,,,,S00-A-high,0.2937845155709141,0.18340076017052379,0.47657023864336684,False,0.008371217710712446,greedy_objective,0.5,25,6,4,5,0.1,1.6156409175173674,0.04770819966261097,0.02868201219446635,-0.5180005371511215,0.1-pilot,high,0.46824297314604774,0.896324655369598,,0.4263183457635818,1.7052733830543272,0.0,0.25,A,independent,0.022290972992777824,0,full_corpus,heuristic_no_guarantee,-0.47421107200100693,no_candidate_fits_budget,74.0,56.5,58.5,35.0,17.86057109949175,226,,262,1049,,True,proven_optimal
False,ABC,synthetic_factorial,-0.3779317153013123,,,0.0,tight,0.8625954198473282,2318,,0.7,True,,,,1.6633491171799784,,,,,,,S00-A-high,0.2937845155709141,0.18340076017052379,0.47657023864336684,False,0.008371217710712446,greedy_token_aware,0.5,25,6,4,5,0.1,1.6156409175173676,0.04770819966261075,0.028682012194466214,-0.5180005371511215,0.1-pilot,high,0.4682429731460476,0.896324655369598,,0.42631834576358185,1.7052733830543274,0.0,0.25,A,independent,0.040000013541430235,0,full_corpus,heuristic_no_guarantee,-0.47421107200100693,no_candidate_fits_budget,74.0,56.5,58.5,35.0,17.86057109949175,226,,262,1049,,True,proven_optimal
False,ABC,synthetic_factorial,-0.3779317153013123,,,0.0,tight,0.9961832061068703,2318,,0.7,True,1.8065000185742974,248,True,1.6633491171799784,True,1,40.09266704088077,1.663349117179978,Optimal,600.0,S00-A-high,0.2937845155709141,0.18340076017052379,0.47657023864336684,True,0.007741000543467327,ilp,0.5,25,10,5,5,0.1,1.6633491171799784,0.0,0.0,-0.5180005371511215,0.1-pilot,high,0.483071077584223,2.3307107758422303,,0.3792840389528403,1.8964201947642014,0.0,0.25,A,independent,42.15462499996647,0,full_corpus,proven_optimal,-0.47421107200100693,n/a,74.0,52.2,49.0,35.0,14.720733677368123,261,,262,1049,,True,proven_optimal
False,ABC,synthetic_factorial,-0.3779317153013123,,,0.0,medium,0.9984101748807631,2318,,0.7,True,,,,2.7839034620818515,,,,,,,S00-A-high,0.2937845155709141,0.18340076017052379,0.47657023864336684,False,0.0063647895511592285,top_k,0.5,25,36,9,5,0.1,2.6858454492832475,0.09805801279860393,0.03522320875497401,-0.5180005371511215,0.1-pilot,high,0.35481058255852166,8.381570170813927,,0.3915558295960711,3.52400246636464,0.0,0.6,A,independent,0.06266700802370906,0,full_corpus,heuristic_no_guarantee,-0.47421107200100693,no_candidate_fits_budget,115.0,69.77777777777777,69.0,35.0,22.56533723312028,628,,629,1049,,True,proven_optimal
False,ABC,synthetic_factorial,-0.3779317153013123,,,0.0,medium,1.0,2318,,0.7,True,,,,2.7839034620818515,,,,,,,S00-A-high,0.2937845155709141,0.18340076017052379,0.47657023864336684,False,0.00623489239533281,mmr,0.5,25,36,9,5,0.1,2.7567871101138333,0.027116351968018204,0.009740406712142283,-0.5180005371511215,0.1-pilot,high,0.3180983697069803,7.055727363282261,,0.38470664960467327,3.4623598464420593,0.0,0.6,A,independent,0.04516600165516138,0,full_corpus,heuristic_no_guarantee,-0.47421107200100693,no_candidate_fits_budget,115.0,69.88888888888889,69.0,35.0,22.189211592823913,629,,629,1049,,True,proven_optimal
False,ABC,synthetic_factorial,-0.3779317153013123,,,0.0,medium,0.9841017488076311,2318,,0.7,True,,,,2.7839034620818515,,,,,,,S00-A-high,0.2937845155709141,0.18340076017052379,0.47657023864336684,False,0.006071834775137529,greedy_objective,0.5,25,36,9,5,0.1,2.6831892395141055,0.10071422256774598,0.03617734017702975,-0.5180005371511215,0.1-pilot,high,0.2987058458666774,6.426634019236418,,0.3695391823819719,3.325852641437747,0.0,0.6,A,independent,0.03674998879432678,0,full_corpus,heuristic_no_guarantee,-0.47421107200100693,no_candidate_fits_budget,115.0,68.77777777777777,73.0,35.0,23.847315246049067,619,,629,1049,,True,proven_optimal
False,ABC,synthetic_factorial,-0.3779317153013123,,,0.0,medium,0.9093799682034976,2318,,0.7,True,,,,2.7839034620818515,,,,,,,S00-A-high,0.2937845155709141,0.18340076017052379,0.47657023864336684,False,0.006588484879022967,greedy_token_aware,0.5,25,36,9,5,0.1,2.7102663768208437,0.07363708526100776,0.026451019679375184,-0.5180005371511215,0.1-pilot,high,0.3320214847242929,7.545033767162012,,0.38497441705967167,3.464769753537045,0.0,0.6,A,independent,0.056582968682050705,0,full_corpus,heuristic_no_guarantee,-0.47421107200100693,no_positive_marginal_gain,83.0,63.55555555555556,68.0,35.0,14.509575382407915,572,,629,1049,,True,proven_optimal
False,ABC,synthetic_factorial,-0.3779317153013123,,,0.0,medium,1.0,2318,,0.7,True,1.7903330153785646,248,True,2.7839034620818515,True,1,203.0847910209559,2.7839034620818506,Optimal,600.0,S00-A-high,0.2937845155709141,0.18340076017052379,0.47657023864336684,True,0.0062686934101692056,ilp,0.5,25,36,9,5,0.1,2.7839034620818515,0.0,0.0,-0.5180005371511215,0.1-pilot,high,0.31189410426956676,6.832373807535374,,0.38523787142615434,3.467140842835389,0.0,0.6,A,independent,205.12629201402888,0,full_corpus,proven_optimal,-0.47421107200100693,n/a,115.0,69.88888888888889,73.0,35.0,22.496913368529274,629,,629,1049,,True,proven_optimal
False,ABC,synthetic_factorial,-0.3779317153013123,,,0.0,loose,0.7134688691232529,2318,,0.7,True,,,,3.1788745531164295,,,,,,,S00-A-high,0.2937845155709141,0.18340076017052379,0.47657023864336684,False,0.00537175590342565,top_k,0.5,25,105,15,5,0.1,3.1589597100251985,0.019914843091231038,0.006264746456165563,-0.5180005371511215,0.1-pilot,high,0.27691687293286354,21.8491840165396,,0.3562585407786106,5.3438781116791585,0.0,1.5,A,independent,0.0880410079844296,0,full_corpus,heuristic_no_guarantee,-0.47421107200100693,no_positive_marginal_gain,125.0,74.86666666666666,74.0,35.0,22.503544694325907,1123,,1574,1049,,True,proven_optimal
False,ABC,synthetic_factorial,-0.3779317153013123,,,0.0,loose,0.7134688691232529,2318,,0.7,True,,,,3.1788745531164295,,,,,,,S00-A-high,0.2937845155709141,0.18340076017052379,0.47657023864336684,False,0.00537175590342565,mmr,0.5,25,105,15,5,0.1,3.1589597100251976,0.019914843091231926,0.006264746456165842,-0.5180005371511215,0.1-pilot,high,0.27691687293286354,21.8491840165396,,0.3562585407786105,5.343878111679158,0.0,1.5,A,independent,0.06858399137854576,0,full_corpus,heuristic_no_guarantee,-0.47421107200100693,no_positive_marginal_gain,125.0,74.86666666666666,74.0,35.0,22.50354469432591,1123,,1574,1049,,True,proven_optimal
